    0.140446114890875506E+01    0.100454920289772343E+01    0.972896010668878097E+00    0.110352879008068783E+01   -0.176257345446080717E+04
    0.133817695860907526E+01    0.989542634942639276E+00    0.104348855681505048E+01    0.105184941650537822E+01   -0.176198365946199146E+04
    0.135147847924889097E+01    0.999358802127886747E+00    0.968835081666821751E+00    0.885989639512910210E+00   -0.176111582375867010E+04
    0.158161679278049871E+01    0.997474842079951074E+00    0.946411285952205805E+00    0.105049456830039656E+01   -0.176103660117631853E+04
    0.124161849690148407E+01    0.997310863853950180E+00    0.106891720498457876E+01    0.935661934766052639E+00   -0.176097640441874069E+04
    0.150332479969327015E+01    0.989770951682887867E+00    0.101152930845690747E+01    0.106846828830973384E+01   -0.176072985569944603E+04
    0.782161014693259049E+00    0.992993808635085795E+00    0.105768136579377536E+01    0.996813202994609293E+00   -0.176067646580783367E+04
    0.154183761255398766E+01    0.991857488889240635E+00    0.105803027731094756E+01    0.100011980748923013E+01   -0.176058732204105058E+04
    0.190173694961515749E+01    0.100487646661351593E+01    0.959001938685776101E+00    0.988588915596693929E+00   -0.176046082084188879E+04
    0.123102075089437424E+01    0.100676848176727352E+01    0.101041144004682915E+01    0.108387485019336571E+01   -0.176038424132582941E+04
    0.746915155961840993E+00    0.992407924207429737E+00    0.103793458612032841E+01    0.104906047178236905E+01   -0.176037126570033047E+04
    0.370817527951232906E+00    0.100466730713706442E+01    0.101272203410755957E+01    0.101660405037933410E+01   -0.176034368405977921E+04
    0.149796950476108570E+01    0.990525561469553728E+00    0.975615842181997928E+00    0.104486702889600358E+01   -0.176021415417078492E+04
    0.150246762751118434E+01    0.989108717838334428E+00    0.984538092015682764E+00    0.102495596181458426E+01   -0.176017464401143889E+04
    0.162028626728455949E+01    0.100860439405606073E+01    0.981414363743508877E+00    0.995406875997280838E+00   -0.176016475456137255E+04
    0.460049590629359406E+00    0.100237350022326943E+01    0.991194677064972107E+00    0.104466229151969481E+01   -0.176015000598161919E+04
    0.665338633827969317E+00    0.998297390524689465E+00    0.103802125309180848E+01    0.910535502919690209E+00   -0.176014620606194262E+04
    0.154675330792720778E+01    0.994641502732977800E+00    0.977446752816783282E+00    0.109081653761430974E+01   -0.176012791643173114E+04
    0.110642309569260378E+01    0.999788769212167305E+00    0.102383216576499181E+01    0.111198378468550141E+01   -0.176010737772362199E+04
    0.181920644936696840E+01    0.999598760053810209E+00    0.948670036546174211E+00    0.962618674865635460E+00   -0.176004554848891121E+04
