   -0.560167039274923981E-02    0.388988076761153864E-01    0.494074438261922322E+00   -0.176478805545663681E+04
    0.692937529982827743E-02    0.124693177919991044E+00   -0.150593823931130943E+01   -0.176363329638143614E+04
   -0.308909021827874584E-02    0.346851762231154714E+00    0.924494664605564287E+00   -0.176338835202286305E+04
    0.122176578767593351E-01    0.459764443908298737E+00   -0.227210291303254569E+00   -0.176304034825884901E+04
   -0.132850087810294625E-01    0.164714601024391311E+00    0.960402758142867352E+00   -0.176295009127900357E+04
   -0.348967898083675076E-02    0.194053953504154497E+00   -0.154629378684432250E+01   -0.176291430632724655E+04
   -0.296033893951856437E-02    0.100802797533748920E+00    0.616214176159858407E+00   -0.176261797443434898E+04
    0.265696850305195426E-02    0.949991951976520282E-01    0.471530106842082408E+00   -0.176210782036993737E+04
    0.308585987575424846E-02    0.406596919077242408E-01   -0.318340272970111471E+00   -0.176171476523207389E+04
   -0.700099670018187407E-02    0.561707101386635030E-01   -0.274696327537743874E-01   -0.176152813315638446E+04
   -0.607748857210481928E-03    0.186784366309016153E+00    0.758703445381090469E+00   -0.176144767311537726E+04
    0.807698720133348275E-03    0.368038116449956931E+00    0.495534427879635420E+00   -0.176129796841244229E+04
   -0.962108925759674535E-02    0.227945499043114841E+00    0.838778174475807492E+00   -0.176124922367798968E+04
   -0.237422221391878985E-02    0.501846026836454615E-01   -0.619932096632306640E+00   -0.176124132821649255E+04
    0.298357415223250233E-02    0.415735864218036877E+00    0.912602770294478477E-01   -0.176110713964269416E+04
   -0.227073013921945096E-02    0.155623755093307919E+00    0.633322240564669681E+00   -0.176108786656884877E+04
   -0.190130290055617948E-01    0.430793898016619770E+00   -0.973263892745709902E+00   -0.176103932527410780E+04
   -0.219944659295158787E-02    0.587070323636589703E-01   -0.691249991367967498E+00   -0.176091847714123764E+04
   -0.825293795197849382E-04    0.949884975233325629E-01    0.247020882160177341E+00   -0.176083938560336151E+04
   -0.297625766096736716E-02    0.755305920003045139E-01    0.549893788931118677E-01   -0.176083238850840985E+04
    0.412078012783437947E-02    0.309031172804775878E+00   -0.134658423049159603E+01   -0.176080564984890520E+04
   -0.111172062762467296E-01    0.974493924121257321E-01   -0.103307661420790575E+01   -0.176078244771982099E+04
    0.106755370852693564E-01    0.314839660806682409E+00    0.466647027881792298E+00   -0.176075133435549287E+04
    0.441155878338195511E-02    0.271886479032036610E+00   -0.138454688539350701E+01   -0.176074090563838263E+04
   -0.323543597995781286E-03    0.414003378564503477E+00   -0.952581777228985627E+00   -0.176072336955315063E+04
   -0.756704065528847943E-02    0.175502154591266446E+00   -0.132390601586294787E+01   -0.176066792901653866E+04
    0.856459630726743790E-02    0.917234525632883851E-01    0.113148377160028790E+00   -0.176065722216757285E+04
    0.336437180372822558E-02    0.382449377153077308E+00    0.253611454095298783E+00   -0.176065330348745647E+04
   -0.184563292659954909E-02    0.332369757669720933E+00    0.563768780799859592E+00   -0.176062350823353290E+04
    0.395549808695331521E-02    0.660618466326972770E-01   -0.735403292429167577E+00   -0.176060946701485113E+04
    0.226261818339659141E-02    0.631559689055815193E-01   -0.660008644787775323E+00   -0.176060202546118398E+04
    0.120509254022178082E-01    0.148822213040894491E+00    0.402967975426227754E+00   -0.176059257766895848E+04
    0.517932852724690539E-02    0.423671453412782673E+00   -0.285437341580327408E+00   -0.176058743880087627E+04
    0.564495021220109972E-02    0.241295377306966263E+00   -0.137976412198243503E+01   -0.176057494417789553E+04
   -0.399918919875882385E-02    0.254882134318357156E+00    0.712355023376397445E+00   -0.176055896814770040E+04
    0.179356372058952496E-01    0.210860503857653508E+00    0.445588006626260857E+00   -0.176055804501596617E+04
   -0.562723909762488129E-02    0.979737889554067876E-01    0.226553571110514662E+00   -0.176054868833583146E+04
   -0.725429613726502869E-02    0.282937169743270489E+00    0.712425747048515690E+00   -0.176054570814556746E+04
    0.725629004886690649E-02    0.147513505024513797E+00   -0.126503265248426544E+01   -0.176052521162021185E+04
   -0.102727346321778508E-02    0.347571000091885296E+00   -0.124244261600690775E+01   -0.176050488268054846E+04
    0.894458291441971309E-02    0.325450882724539758E+00   -0.125960078897390471E+01   -0.176050488074620739E+04
    0.428750468956955785E-02    0.255482740503862382E+00    0.624933899069326504E+00   -0.176050030969148065E+04
   -0.901298165300552616E-02    0.111660230176494860E+00   -0.108709374004809090E+01   -0.176048805253602700E+04
    0.307133318220016499E-02    0.412357628399226461E+00   -0.834043303591582408E+00   -0.176037963393412883E+04
    0.562841243002898655E-02    0.403056708245559780E+00   -0.459304355574022896E-01   -0.176037943834476710E+04
   -0.122559240164518725E-01    0.825769372313496786E-01   -0.798587842712165763E+00   -0.176037079126596768E+04
    0.370722833984306636E-02    0.413773314247410984E+00   -0.773117996914033712E+00   -0.176029584890021943E+04
    0.324508126090588796E-02    0.702843578329008928E-01   -0.271714013390739029E+00   -0.176029059285618314E+04
    0.120874413751990333E-02    0.871942414381078057E-01   -0.915974496263984528E+00   -0.176026830557172821E+04
   -0.890450173133184100E-02    0.744413225603092754E-01   -0.200490659105732105E+00   -0.176024122855856876E+04
    0.930155160740100614E-02    0.970153655533192993E-01   -0.986901829971528088E+00   -0.176023297778685924E+04
   -0.102396110910742176E-02    0.421280682987665578E+00   -0.723499085750613169E+00   -0.176017600256580022E+04
   -0.586375382061695653E-02    0.707817864576810174E-01   -0.388014962377467465E+00   -0.176015554980107117E+04
   -0.137099169629902387E-02    0.362235644426339765E+00    0.347998000168431021E+00   -0.176013979156794767E+04
    0.219098492934117307E-03    0.425290800177190564E+00   -0.444356183924940473E+00   -0.176012932271242244E+04
   -0.110943630595347065E-01    0.973219703057231628E-01   -0.905869720903311526E+00   -0.176011157674041510E+04
   -0.811463833749619698E-04    0.203352939395384846E+00    0.582881963852756813E+00   -0.176009089686477910E+04
   -0.397957717409788345E-02    0.414182512929144375E+00   -0.313676986731352969E-01   -0.176008457737202752E+04
   -0.235970168414162190E-02    0.414512097729723472E+00   -0.879029479481943793E-01   -0.176004734897313915E+04
    0.187818308818620087E-03    0.421482597373437851E+00   -0.345466475210279844E+00   -0.176002918103965703E+04
    0.184085983140703548E-01    0.363836752286038512E+00   -0.871125920821745559E+00   -0.176002832159215927E+04
    0.369981003930615077E-02    0.406706908099185582E+00   -0.760278567310900710E+00   -0.175999199446208718E+04
   -0.103762758059575116E-01    0.978707860749895298E-01    0.835733768292074436E-01   -0.175999020240215918E+04
    0.166501166107118903E-01    0.227715486174203563E+00    0.374992107203048430E+00   -0.175997656836925808E+04
    0.226548517340501541E-02    0.114976454347331322E+00    0.201518037742460854E+00   -0.175997307901122599E+04
    0.102468905748174834E-01    0.381095865066585660E+00   -0.711221459119572574E-01   -0.175996705106857712E+04
   -0.275802669810236737E-02    0.222189779526017872E+00    0.604341475861825850E+00   -0.175995281276174182E+04
    0.657085231880549531E-02    0.396783730088614617E+00   -0.154819154464561071E+00   -0.175993176452046919E+04
    0.146654258821586787E-02    0.837700890503483425E-01   -0.776315128788737763E+00   -0.175992490846786040E+04
    0.520228471174349894E-02    0.880721094744563310E-01   -0.107875960465491305E+00   -0.175991987793007161E+04
    0.110275621230104866E-01    0.393902502323014825E+00   -0.330686324748339644E+00   -0.175991040071855764E+04
    0.686117921543214111E-02    0.797366142122362537E-01   -0.306545623532931188E+00   -0.175989475978732094E+04
   -0.123261882743959210E-01    0.939679181017053083E-01   -0.901636755690148929E-02   -0.175988183295851627E+04
    0.115195713404175806E-01    0.121893031737267316E+00   -0.106707540709629622E+01   -0.175987383896024585E+04
    0.155949725290020248E-02    0.411922596371307070E+00   -0.259863414046084096E+00   -0.175986534174977373E+04
    0.560643228711980163E-02    0.101865224057024570E+00    0.273684463970352461E-01   -0.175983396150502813E+04
    0.118475021323946172E-01    0.367918403424214113E+00   -0.407806398159223649E-01   -0.175980201887583644E+04
    0.100113798416217575E-01    0.181817559908687393E+00    0.389920206740960174E+00   -0.175980041705029544E+04
    0.120793291924303665E-01    0.289535627456453448E+00    0.339026406326067786E+00   -0.175974477398234148E+04
    0.114241016679594420E-01    0.378820368052407985E+00   -0.821310863925230228E+00   -0.175974044790333960E+04
    0.136846663263109677E-01    0.136766402396325315E+00    0.161420992053182222E+00   -0.175974029661375903E+04
   -0.198776551197544053E-01    0.908023760402614510E-01   -0.436476770573617612E+00   -0.175971193494051363E+04
   -0.112960685691103108E-02    0.181802462075518478E+00    0.483333871607611043E+00   -0.175970227251469328E+04
   -0.800175780449172819E-03    0.296563898652421387E+00    0.497682150821213198E+00   -0.175969032437184228E+04
   -0.167074359628367991E-02    0.376804087382346498E+00    0.166571450208087529E+00   -0.175968359481965081E+04
    0.178887676998807136E-03    0.272739652505614383E+00    0.523655425558652965E+00   -0.175966872004125821E+04
   -0.828806557497984743E-02    0.215211068787046461E+00    0.584886037434359518E+00   -0.175965992400224013E+04
    0.214878535326786663E-01    0.147329399977289416E+00   -0.106376214055441976E+01   -0.175963623226513710E+04
   -0.104648082003487818E-01    0.918625531712489035E-01   -0.710454858910304243E+00   -0.175963125759307513E+04
    0.217317324061734145E-01    0.131528775898999778E+00   -0.983502320652299700E+00   -0.175962230522648974E+04
   -0.107669526444500443E-02    0.874090170858458915E-01   -0.200381188775221680E+00   -0.175962118944637496E+04
   -0.670491195017075547E-02    0.119239859679514421E+00    0.192405598785095139E+00   -0.175961429331572549E+04
   -0.249951552045152335E-02    0.390107161973712535E+00   -0.917149819578830683E+00   -0.175961226631886166E+04
   -0.494349834528359788E-02    0.904209292412173210E-01   -0.140312800858021336E+00   -0.175961169165121032E+04
    0.221980949495053335E-01    0.238631050151303675E+00    0.189868388234380736E+00   -0.175960092678384922E+04
    0.774564243126805302E-02    0.983965337572582366E-01   -0.113671338316515491E+00   -0.175959071120153931E+04
   -0.416443044439820161E-02    0.168429394629054235E+00   -0.119553476594334840E+01   -0.175956190626769853E+04
    0.822839020754664516E-02    0.325340574087753520E+00    0.247967002889632970E+00   -0.175953250546891809E+04
    0.994408700288559183E-02    0.104695746460691810E+00   -0.900582249491635456E-01   -0.175952521189775780E+04
    0.155981819978303175E-01    0.139949329812845524E+00    0.973472152697832382E-01   -0.175951931108877511E+04
   -0.652872524639630091E-02    0.315783638744609352E+00    0.476891403098959443E+00   -0.175950789718298756E+04
