    0.776896545454400147E-02   -0.151534330244870147E+00   -0.546597171566273465E-01    0.834101051580936725E+00    0.602678969404222498E+00    0.754393389211622578E+00   -0.175016836284540000E+04
    0.558838539588708914E-02    0.122760735107986987E-01   -0.254292558649830358E+00    0.499845801161740377E+00    0.492264405748483458E+00    0.799644661695245396E+00   -0.174758616348333044E+04
    0.398030147351663682E-02   -0.606707954895268353E-01    0.858632282557032944E+00    0.187464948201639559E+00    0.502941831286478624E+00    0.692298005978122299E+00   -0.174734808423722006E+04
   -0.335966894939093523E-03    0.979259791182389705E-01   -0.392468090826010862E+00    0.979699375279557416E-01    0.324641139033716775E+00    0.622358547294385778E+00   -0.174647410381622194E+04
    0.749175885833164908E-02    0.107752932340288501E+00    0.123539550115147251E+00    0.947948257505218383E+00    0.474808921488655666E+00    0.655073900161209144E+00   -0.174631000427315712E+04
    0.207254965194430228E-02   -0.147777922037100801E+00    0.100962660908312657E+00    0.785856619009169477E+00    0.757796945451459592E+00    0.848996191611176787E+00   -0.174628893932869255E+04
   -0.121233196859364678E-01    0.855711211610587358E-01   -0.178886269502634615E+00    0.749564715883062394E+00    0.587498277901119303E+00    0.672791952731072618E+00   -0.174620626283814386E+04
   -0.593449817235566605E-02    0.951846934290534602E-01    0.452293375128215325E+00    0.105932436331887730E+00    0.611055435365331800E+00    0.815706176525002991E+00   -0.174612167190954710E+04
   -0.545870254023137109E-02    0.232893993380466097E+00    0.303818108415954025E+00    0.198092222213745117E+00    0.424379467964172363E+00    0.550407737493515015E+00   -0.174607267732609125E+04
   -0.347511884356769933E-02    0.805115157672818965E-01   -0.958113134293925750E+00    0.740813394396564795E+00    0.355438944137481783E+00    0.659642619404175345E+00   -0.174606463596339540E+04
   -0.757517268222398545E-02    0.135377347761352629E+00   -0.628888132567495872E+00    0.343194672013994562E+00    0.439800417741568417E+00    0.552218059100299197E+00   -0.174580343246141774E+04
    0.329654520803602819E-02   -0.130053698683467694E+00   -0.945594768063915625E+00    0.239779820393623944E+00    0.568607594489550450E+00    0.838240515317792756E+00   -0.174572653891808341E+04
    0.611160297808872790E-02    0.201502262613380945E+00    0.189112337663799812E+00    0.135563230714867589E+00    0.610910812855441354E+00    0.700626181460802133E+00   -0.174558351994246868E+04
   -0.516592591077009392E-02    0.495362878959279065E-01   -0.970762703083840939E+00    0.906594947289164788E+00    0.444019317835348981E+00    0.717793628076454415E+00   -0.174548778035972055E+04
    0.463659213060412846E-03    0.189903863052408237E-01    0.384981999151329732E-01    0.607894494892991633E+00    0.583515268655422359E+00    0.682563826001299390E+00   -0.174537832651519830E+04
    0.104389300626868790E-01   -0.532378867194216801E-01   -0.402622450061790732E-01    0.785433878266740604E+00    0.508848269235679829E+00    0.683376116354863283E+00   -0.174533018049798648E+04
    0.563768758283031413E-02   -0.357162815445087933E+00   -0.573229115495569430E+00    0.549183288376876688E+00    0.858132854863649541E+00    0.951797284438430591E+00   -0.174526745245837105E+04
   -0.331766529310494745E-02   -0.131913510691989283E+00    0.363935765588929705E+00    0.247978506521111391E+00    0.878845727035307611E+00    0.954260899174748767E+00   -0.174519659942990938E+04
   -0.318005750106261991E-03    0.728986401749060486E-01    0.221892083654745775E+00    0.163771637938896014E+00    0.498806803563397572E+00    0.767364884612688702E+00   -0.174512746307699558E+04
   -0.570610640621261895E-02   -0.119439866379551701E+00    0.191833075128464203E+00    0.679735351488488737E+00    0.836425409552231769E+00    0.932735999804157112E+00   -0.174491689403419832E+04
    0.460713128287886658E-02   -0.189437981794074561E+00   -0.266192242865836093E+00    0.553623752359968857E+00    0.901246735418881784E+00    0.937418247006778449E+00   -0.174480940516183136E+04
   -0.142944645076389346E-02   -0.897580785612385641E-02    0.193160131588285600E+00    0.361513556324136565E+00    0.773650951284312383E+00    0.858267499956338664E+00   -0.174479773065151539E+04
   -0.658139685578146890E-02    0.571567080357279350E-01    0.576405228372325440E+00    0.589335840404257350E+00    0.594184013804433753E+00    0.775294802932909422E+00   -0.174475388251816935E+04
   -0.561267257968601357E-02    0.881825385549920154E-01   -0.729658155444263712E+00    0.875710310986424045E+00    0.546457946003842121E+00    0.673069693326798668E+00   -0.174470026111283323E+04
   -0.501726149036981969E-02    0.195561973369788145E+00   -0.346707188323036430E+00    0.532645313185337366E+00    0.339749523982215418E+00    0.636493863718544217E+00   -0.174469385066560176E+04
   -0.843875338406295875E-02   -0.180981449513382325E+00    0.529984935376404565E+00    0.454628950000268484E+00    0.730021878757530107E+00    0.879130377455026313E+00   -0.174460636798720043E+04
   -0.798704180071668594E-02    0.130912156094319415E+00   -0.111254397042039432E+01    0.480017536928121269E+00    0.603897841455448003E+00    0.709999091987604358E+00   -0.174457993258034867E+04
