    0.136027884483337402E+01   -0.152336565163370364E-02   -0.102839449162924157E+01   -0.236963164992634301E+01   -0.213089904250134077E+04   -0.690775511231546968E+01    1
    0.128465056419372559E+00    0.762743502334380097E-02   -0.755988598346917562E+00   -0.178889403483217868E+01   -0.196638941377369133E+04   -0.690875511231548245E+01    1
    0.368348360061645508E-01   -0.183084827645577271E-02   -0.749980513215701472E+00    0.601394319700943814E+00   -0.196602604054533185E+04   -0.690975511231547301E+01    1
    0.908003926277160645E+00   -0.825811052067142864E-02   -0.790896682179455301E+00    0.206753750809911852E+01   -0.195911438408894287E+04   -0.691075511231547601E+01    1
    0.118756234645843506E+01   -0.121424311038953580E-01   -0.804990961879297640E+00   -0.188039909971068187E+01   -0.194370252092760438E+04   -0.691175511231546658E+01    1
    0.331809997558593750E+00   -0.155323911890452963E-01   -0.673371462317670644E+00    0.599004657352239511E+00   -0.191179166299538701E+04   -0.691275511231547579E+01    1
    0.616454124450683594E+00    0.535439183813878040E-03   -0.655370420769806894E+00    0.130542718373986921E+01   -0.189423952543369023E+04   -0.691375511231547435E+01    1
    0.193101680278778076E+01   -0.101117073461213063E-01   -0.730101254012253897E+00    0.123134651262978867E+01   -0.188871407950971843E+04   -0.691475511231548357E+01    1
    0.211393237113952637E+00    0.143233771499727616E-01   -0.623579900650261254E+00    0.168610156126479088E+00   -0.188753770312925280E+04   -0.691575511231552209E+01    1
    0.876541495323181152E+00   -0.511934320026367559E-02   -0.680940668010541095E+00    0.532675977482910262E-01   -0.188643043571294311E+04   -0.691675511231554463E+01    1
    0.325164914131164551E+00   -0.417268048693486028E-03   -0.614361293328978597E+00   -0.581699717422001439E+00   -0.187908848166832217E+04   -0.691775511231549967E+01    1
    0.611067414283752441E+00    0.658267463117485994E-02   -0.623955162312968659E+00    0.710734673824784613E+00   -0.187577787423919517E+04   -0.691875511231549378E+01    1
    0.148022806644439697E+01    0.147591103007412933E-03   -0.688946111914221282E+00    0.551210933128347569E+00   -0.187433630371916411E+04   -0.691975511231551454E+01    1
    0.149374961853027344E+01   -0.320724297519558868E-02   -0.689808689220968385E+00    0.380751383159985302E+00   -0.187322662821555764E+04   -0.692075511231548113E+01    1
    0.907624602317810059E+00   -0.584252908960256143E-02   -0.635343108003459611E+00    0.904685889127231024E+00   -0.187295476702426072E+04   -0.692175511231547080E+01    1
    0.423852682113647461E+00   -0.253246737765373256E-02   -0.589393950503549813E+00    0.949602782494485265E+00   -0.187285214008110347E+04   -0.692275511231549334E+01    1
    0.435888171195983887E+00    0.600977445539308160E-02   -0.603638245509470539E+00    0.124757882254156682E+00   -0.187097478509040070E+04   -0.692375511231548746E+01    1
    0.876384139060974121E+00   -0.123238057189283979E-01   -0.636627054064805020E+00   -0.421263383463938601E+00   -0.186775970037660159E+04   -0.692475511231548957E+01    1
    0.111672890186309814E+01   -0.397843341812411690E-02   -0.654996201770342235E+00   -0.200572957622230097E+00   -0.186651568544602151E+04   -0.692575511231552365E+01    1
    0.665220856666564941E+00    0.240569066743577889E-03   -0.604784893458780615E+00    0.191723796626415893E+00   -0.186383731107633912E+04   -0.692675511231553909E+01    1
    0.403585433959960938E-01   -0.217152926547324425E-02   -0.518408037235945640E+00    0.385141947787846439E+00   -0.185977614185308107E+04   -0.692775511231552343E+01    1
    0.122266900539398193E+01   -0.589931985269022581E-02   -0.626997359517965869E+00    0.564310573749935762E+00   -0.185798931013738070E+04   -0.692875511231550334E+01    1
    0.411412596702575684E+00    0.824608318624388444E-02   -0.567916214355655979E+00   -0.171855034955357228E+00   -0.185753249232159374E+04   -0.692975511231548769E+01    1
    0.383917331695556641E+00    0.149723240762090776E-02   -0.517859125787301644E+00    0.161523936350090436E+01   -0.185605332609221068E+04   -0.693075511231546315E+01    1
    0.172538077831268311E+01    0.457880954669648461E-02   -0.632958936032309349E+00    0.111244167231006541E+01   -0.185448486956679085E+04   -0.693175511231550789E+01    1
    0.202047109603881836E+00   -0.643399173302736018E-02   -0.512144408104163396E+00    0.570650133224299805E+00   -0.185271739356792182E+04   -0.693275511231550912E+01    1
    0.307505130767822266E+00   -0.468551247079899806E-02   -0.362414735244889374E+00   -0.261476467712816651E+01   -0.184880972152403228E+04   -0.693375511231550057E+01    1
