    0.779203653335571289E+00   -0.304468045221392963E-02    0.279061127476281756E+00   -0.175982872260236967E+01   -0.175848179410824264E+04
    0.618151307106018066E+00    0.131553520156555575E-02   -0.243369130576772848E-01   -0.183228126492707033E+00   -0.175691252165610263E+04
    0.975469708442687988E+00    0.104407640589515120E-01   -0.573345360033529830E-01   -0.152898689430143370E+00   -0.175671414378401937E+04
    0.963284124238567796E+00   -0.982237809396067224E-02    0.154196443089192975E+00    0.875943580673995914E+00   -0.175630871145970650E+04
    0.164140307903289795E+01    0.882829520585225527E-02    0.156903670800608075E+00    0.155929314313487555E+00   -0.175625349551224417E+04
    0.143952691555023193E+01    0.937909284819627223E-02    0.141822255703884764E+00    0.313539461703995825E+00   -0.175585078546038562E+04
    0.917056688929369090E+00    0.638300593235770729E-02    0.350043759331446214E+00   -0.101129475928521484E+01   -0.175580170126144594E+04
    0.192377948760986328E+01   -0.133988007470481026E-03   -0.932915859934334984E-01   -0.145214001029019157E+01   -0.175571788520266705E+04
    0.170780181884765625E+01    0.211088608576120544E-01    0.171461272257611985E+00   -0.830477761992738261E+00   -0.175562372023751141E+04
    0.256242156028747559E+00    0.415351913995046663E-02    0.166101283680079481E+00    0.689024271945058164E-01   -0.175538951061630837E+04
    0.967144716936042204E+00    0.158948044626304845E-01    0.186300399923493371E+00    0.234598101531094116E+00   -0.175534498116484201E+04
    0.128790748119354248E+01   -0.236634862518286880E-03   -0.451855903898850594E-01    0.114714852986600668E+00   -0.175523210552596970E+04
    0.751294493675231934E+00   -0.936730619362148922E-02    0.109337005898049698E-01   -0.133777633793107453E+01   -0.175514197398076089E+04
    0.118934142589569092E+01    0.159281231084623952E-03    0.269558137595188374E+00    0.162833745517109635E+00   -0.175508215118904786E+04
    0.113430109560937220E+01   -0.795374477806995786E-02   -0.905157120436806684E-01   -0.565412462823102646E+00   -0.175502989167427791E+04
    0.706272450728845924E+00    0.620620828873654374E-02    0.334300071196184212E+00   -0.300277106586753773E+00   -0.175502826336713201E+04
    0.193829536437988281E+00    0.228686161334091392E-02    0.168224736015260640E+00   -0.180983582285849487E+00   -0.175500328934955155E+04
    0.723292033191818562E+00    0.857866659755435711E-02    0.294364057954742797E+00   -0.221601879441427722E-01   -0.175498758973443023E+04
    0.170568488458726097E+01    0.923770391070457067E-02    0.182669374627714876E+00   -0.284647530164107931E+00   -0.175497605887330997E+04
    0.305257733597353864E+00    0.717929490852687018E-02    0.142437030392665392E+00   -0.666625616175251789E-01   -0.175494550641442856E+04
    0.815716028213500977E+00    0.872534809636842622E-02    0.502283744196138776E-01    0.198806157539912598E+00   -0.175490832505931508E+04
    0.187043482914852355E+01    0.495757787012819032E-02    0.813896825684787134E-01   -0.444575559689978153E-01   -0.175488759670663671E+04
    0.187386131286621094E+01    0.993668130716323685E-02    0.491749521071220067E-01   -0.219603785709001853E+00   -0.175476977068092606E+04
    0.168253994133491136E+01   -0.456916484875733667E-02    0.508647723553872014E-01    0.361176701677864309E+00   -0.175473590206936751E+04
    0.826014797545974289E+00    0.199800500447326959E-02    0.258193917876521975E-01    0.173493786706680947E+00   -0.175473502604279270E+04
    0.117379940071350708E+01    0.111132737457513564E-01   -0.239012175678249249E-01   -0.114735542227917486E+00   -0.175473350086885102E+04
    0.150770664215087891E+01   -0.291641808154584521E-02   -0.111247313739076314E+00   -0.870733052123832896E+00   -0.175472081999015290E+04
    0.170596324092191542E+01    0.161244020330718954E-01    0.166037969689591308E+00   -0.120110814411206768E+01   -0.175471819740924570E+04
    0.110168921854107071E+01   -0.123335354359764820E-02    0.320971808250866061E-01   -0.164177687295311836E+01   -0.175470643559004520E+04
    0.132204752376620416E+01    0.111407399963812329E-01   -0.418908424731612786E-01   -0.136232889934283197E+01   -0.175469326518403182E+04
    0.781973459820255012E+00    0.909008394639174849E-02    0.114505940991092903E+00    0.316083277471145119E+00   -0.175468904384950974E+04
    0.175883579254150391E+01    0.161585447768232693E-01    0.130471921075476061E+00   -0.562383258116484930E+00   -0.175453947096935758E+04
    0.173777484893798828E+01    0.279519079677132245E-02   -0.273922122512123833E-01   -0.599195306220803928E-01   -0.175452110019862516E+04
    0.426453290106430183E+00    0.322675687691580766E-02    0.181172570458663668E+00    0.195591099205172869E+00   -0.175451901348549609E+04
    0.626573204994201660E+00   -0.941250232882531214E-02    0.827999054224689696E-01   -0.138590623241492716E+01   -0.175447039367852904E+04
    0.128448140816706546E+01   -0.618691853246991670E-02    0.308710107403059153E+00   -0.153851920446004375E+00   -0.175446581600023637E+04
    0.186895707034337977E+01    0.903210006356675206E-02    0.155042358299341460E+00   -0.593688299893852856E+00   -0.175446090724401779E+04
    0.188460306694014013E+01    0.110986687228716930E-02    0.546711651813539326E-01   -0.131796250913098303E-02   -0.175442962782289533E+04
    0.196939435886134673E+01   -0.374762961753878588E-02    0.210539452764405444E+00   -0.737253181464356588E+00   -0.175439386177173833E+04
    0.415966391563415527E+00   -0.350304240962332966E-02    0.202316315051166762E+00    0.265569090022565402E+00   -0.175438083206696137E+04
    0.146419548988342285E+01   -0.520881760588017256E-02   -0.769561744991646007E-01   -0.167027927131049275E+00   -0.175438020314818186E+04
    0.735443062064318198E+00    0.612562427453177197E-02    0.253448782699780384E+00   -0.138060037036176331E+01   -0.175437821985429264E+04
    0.859339216144128670E+00    0.877843884859771722E-03    0.233155090001199605E+00   -0.152477289495422830E+01   -0.175435802655917928E+04
    0.792159917341097364E+00   -0.433837813351412808E-02    0.280171708259263796E+00    0.253666735932705223E+00   -0.175430236934934419E+04
    0.382064008225459384E+00   -0.453936060749920989E-02    0.259802724044249533E+00    0.136701267424658407E+00   -0.175428226434119370E+04
    0.290802614686546890E+00    0.136301093859311079E-02    0.233117190269667207E+00   -0.622974080213831369E-01   -0.175424243333283971E+04
    0.992637417408043343E+00    0.425030342781580577E-02    0.254991536457354999E-02   -0.139107815213021069E+01   -0.175423465663016009E+04
    0.707282109838473394E+00    0.770723657161852087E-02    0.146384559422855581E+00    0.261634553035596129E+00   -0.175419076697442051E+04
    0.177798390388488770E+01   -0.973904651532150369E-02    0.161405871973169635E+00    0.180516742092281468E+00   -0.175415874087604379E+04
    0.805855122363690279E+00   -0.777652934655077843E-02    0.138588045263236204E+00    0.544576688906866724E+00   -0.175414283304318724E+04
    0.664199279151789002E+00   -0.962254647890713015E-02    0.245692755325856022E-01   -0.111823151290084133E+01   -0.175412088069932452E+04
    0.743174897249782584E+00    0.327858265241449953E-02    0.227211231990159968E+00    0.260279373326630592E+00   -0.175411836690780274E+04
    0.106485899049520638E+01    0.428941171471290683E-02    0.151719002174414627E-01    0.126469555344512236E+00   -0.175411299926445486E+04
    0.111966581130868925E+01    0.613345785168981973E-03    0.326271703293673943E+00   -0.768401207661118968E+00   -0.175410063536116922E+04
    0.317161374338470248E+00   -0.323563195292214060E-03    0.147655681893404112E+00   -0.941618041240443349E+00   -0.175405014111603305E+04
    0.139955940751348806E+01    0.971953451341127719E-02    0.161553794050616789E+00   -0.155670827495925468E+01   -0.175404966365500741E+04
    0.849385261535644531E+00    0.119480894282784581E-01    0.253044411890099519E+00   -0.127765743607650983E+01   -0.175403754917855485E+04
    0.842327868208432640E+00   -0.114471602619670137E-01    0.460627139060035967E-01   -0.146416606473432553E+01   -0.175403049813183202E+04
    0.293357849121093750E+00   -0.155399192937836616E-02    0.134655731521828192E+00   -0.769494034950431782E+00   -0.175402246187392848E+04
    0.519424595529039301E+00   -0.615468110578200334E-03    0.110840565593783538E+00    0.132208216277115487E+00   -0.175400648735244113E+04
    0.197005212306976318E+01    0.354740058220938100E-02    0.135718765695379384E+00   -0.539436557319151411E+00   -0.175398240052312781E+04
    0.546775817871093750E+00   -0.131574515935701571E-01    0.677552978155332580E-01    0.734458775893152976E-01   -0.175396346315460914E+04
    0.900005369422872681E+00    0.101481541178535459E-01    0.886421130337184879E-02   -0.120314121635372895E+01   -0.175392604092085548E+04
    0.156150746345520020E+01    0.335577574453495373E-02    0.622703581106562043E-01    0.156513104569224543E+00   -0.175391357500411277E+04
    0.455881357192993164E+00   -0.892027881948686570E-04    0.210498010566068344E+00    0.156975032370087614E+00   -0.175388899346223161E+04
    0.156978543558575723E+01    0.796223440774751425E-03    0.225290960905378396E+00   -0.229361265238843592E+00   -0.175386694131958029E+04
    0.427329917252028901E+00    0.105735260311144268E-01    0.217835542396014020E+00   -0.104832846343058117E+01   -0.175386147412752575E+04
    0.160233452219790218E+01   -0.242807535781675021E-02    0.104046291474964147E-01    0.169988071865340290E+00   -0.175385539002002088E+04
    0.136332668924848233E+01   -0.138163452402217651E-01    0.190235947726415611E+00   -0.171778520294214720E+01   -0.175385058234876396E+04
    0.178656754777313975E+01   -0.140428824298856076E-01    0.202184974787715271E+00    0.617944605719773360E-01   -0.175384701809295962E+04
    0.444538661014929448E+00   -0.251089167539088147E-03    0.875184713021649324E-01   -0.220808967913646598E+00   -0.175384258316001751E+04
    0.379225730895996094E+00    0.864394592219173627E-02    0.149465923332810086E+00   -0.236211671660423339E+00   -0.175380982365075465E+04
    0.166960191726684570E+01   -0.118292420968527483E-01   -0.106592750222516200E+00   -0.112220928185032598E+01   -0.175380962012752843E+04
    0.118117654323577881E+01    0.272607421471529523E-02    0.292320879190546223E+00   -0.380531799212815769E+00   -0.175380388859456389E+04
    0.117576039741765248E+01   -0.189240017265883908E-02    0.315687146637506133E+00   -0.476669139553756116E+00   -0.175379893346326344E+04
    0.118862267225710050E+01    0.282569298360918443E-02    0.273379471463222723E+00   -0.201388729211238460E+00   -0.175376709150033639E+04
    0.126238918304443359E+01   -0.831529076832621984E-02    0.682447008202632672E-02    0.307043004350373294E+00   -0.175376589865248684E+04
    0.647289121099483333E+00   -0.576658168967594115E-02    0.324036322131139365E+00   -0.127616092445245716E+00   -0.175375367216985910E+04
    0.114942848690762145E+01    0.687571736812267117E-02    0.717719305951439179E-01    0.210884893455579675E+00   -0.175373119608712386E+04
    0.133295917315766377E+01   -0.335309294743765633E-02   -0.731674572312865090E-01   -0.424324313978995726E+00   -0.175368953510812457E+04
    0.935669779777526855E+00   -0.633220260878691182E-02    0.464111943319229087E-01    0.309613809740005685E+00   -0.175368253658884623E+04
