    0.416922569274902344E-01    0.623830231729864595E-02   -0.280080330234886543E+00    0.645226180019758733E+00   -0.143170934331779222E+04   -0.690775511231546968E+01    1
    0.157509922981262207E+00    0.437771122252636827E-02   -0.297131801072839319E+00    0.563222085300650543E+00   -0.143129487325259288E+04   -0.690875511231548245E+01    1
    0.135340571403503418E+00    0.526433603472933193E-02   -0.276158748499060747E+00    0.710851726010014451E+00   -0.142921747722683403E+04   -0.690975511231547301E+01    1
    0.572683811187744141E-01   -0.512214649365308992E-02   -0.263534191941872997E+00    0.235600777008590390E+00   -0.142835144163556379E+04   -0.691075511231547601E+01    1
    0.307260990142822266E+00   -0.437934528257588867E-02   -0.289608429373769127E+00    0.484311273065983428E+00   -0.142721015506249455E+04   -0.691175511231546658E+01    1
    0.105385541915893555E+00   -0.759300771188983845E-02   -0.264443239126714080E+00   -0.304184237602087348E+00   -0.142630937721518194E+04   -0.691275511231547579E+01    1
    0.183291435241699219E+00    0.607188143843124042E-02   -0.249684026666918912E+00    0.727436140503482487E+00   -0.142405878516521238E+04   -0.691375511231547435E+01    1
    0.190788269042968750E+00   -0.170092841035812811E-02   -0.260064830755044996E+00    0.277247658819661902E+00   -0.142392887685699657E+04   -0.691475511231548357E+01    1
    0.124886631965637207E+00   -0.680863229193960119E-02   -0.214032670046293838E+00    0.905816224299240247E+00   -0.142338913965434699E+04   -0.691575511231552209E+01    1
    0.651223659515380859E-01   -0.510319625228481625E-02   -0.234837709077771878E+00   -0.111141421436614998E+00   -0.142268056173430455E+04   -0.691675511231554463E+01    1
    0.960906744003295898E-01    0.834722983407638289E-03   -0.245659721725652480E+00   -0.656859253825589851E+00   -0.142228760801297244E+04   -0.691775511231549967E+01    1
    0.441665649414062500E-01    0.255211008092078679E-02   -0.237923089634397678E+00   -0.225638862162535675E+00   -0.142218147860658155E+04   -0.691875511231549378E+01    1
    0.705746412277221680E-01    0.617088543875284837E-02   -0.235138665527875296E+00   -0.978075094221489638E+00   -0.142159246761027612E+04   -0.691975511231551454E+01    1
    0.245797634124755859E+00    0.733638897263655409E-03   -0.267560200653309543E+00   -0.579160477627255199E+00   -0.142157684574266773E+04   -0.692075511231548113E+01    1
    0.455734729766845703E-01   -0.158021912268924776E-02   -0.205379969503729581E+00    0.508338456399818006E+00   -0.142083206765823184E+04   -0.692175511231547080E+01    1
    0.261595249176025391E+00   -0.486699765745124760E-02   -0.243015421240801333E+00    0.281277404330507630E+00   -0.142024555387322766E+04   -0.692275511231549334E+01    1
    0.341514229774475098E+00   -0.582671871226964847E-02   -0.265270659721143220E+00   -0.569321320117698870E+00   -0.141997542068461075E+04   -0.692375511231548746E+01    1
    0.131697654724121094E+00    0.576790104995176123E-02   -0.241567580929888143E+00   -0.292130436295539142E+00   -0.141986459106743064E+04   -0.692475511231548957E+01    1
    0.348085045814514160E+00   -0.333258149621394476E-02   -0.261670447389506289E+00   -0.563929484610409482E+00   -0.141886635511104328E+04   -0.692575511231552365E+01    1
    0.635687232017517090E+00    0.347194744956765054E-03   -0.298559677501240461E+00   -0.235304425750062600E-01   -0.141866032182178060E+04   -0.692675511231553909E+01    1
    0.423200964927673340E+00    0.223983421372219858E-03   -0.266344254905234445E+00    0.108508618318112995E+00   -0.141860821267654319E+04   -0.692775511231552343E+01    1
