    0.704057688674126492E-01   -0.995262191058350447E-02    0.183174432137773152E+00   -0.764269912061060541E+00    0.587592669873084117E+00    0.828475931021030121E+00    0.581884968818587200E+00    0.429857179952646662E+00    0.675648536913851405E+00   -0.173790049952763366E+04
    0.147006934558595748E+01    0.110252513079071748E-02   -0.396371137603981141E-01   -0.717901934695635430E-01    0.938587755818428349E+00    0.680856987366906807E+00    0.416749646250361594E+00    0.390198295537538764E+00    0.681689951762248336E+00   -0.173783853366912876E+04
    0.116543724587681297E+01   -0.116429984842839323E-01    0.228495891976116944E-01    0.198609948971529365E+00    0.491312520487457438E+00    0.656998739089875050E+00    0.111152512819604810E+00    0.490759342437106560E+00    0.755117568097079750E+00   -0.173783269867363038E+04
    0.125372128832821028E+01   -0.184764219531020814E-02   -0.113982381531572016E+00   -0.535931238221934225E+00    0.691393661099798496E+00    0.854936028748044752E+00    0.197987250197189796E+00    0.274214757166270917E+00    0.853071485555436881E+00   -0.173779074552682118E+04
    0.975829842237799672E+00   -0.361830377640189179E-02   -0.289809813204710970E-01   -0.471344520894244834E+00    0.891612751876110332E+00    0.619789522748840249E+00    0.858904622518269156E+00    0.566702719059165805E+00    0.704328306363754542E+00   -0.173778227005813869E+04
    0.140330992632589546E+01   -0.200753780161016821E-02   -0.741377092654884051E-01   -0.142552517826774228E+01    0.189893467387024256E+00    0.585166861145032247E+00    0.773292656099659248E+00    0.350231936026116852E+00    0.739610469589754405E+00   -0.173777659780780164E+04
    0.115694654969786703E+01   -0.111243704639553687E-01   -0.771748306793950400E-01   -0.185819766589839397E+00    0.704664463111743106E-01    0.566428892271354623E+00    0.201963921769534482E+00    0.748475225109313858E+00    0.839576514046084577E+00   -0.173770896080941566E+04
    0.513854866318871450E+00    0.954707619952212673E-03   -0.134214785642482182E+00   -0.773183687383136586E+00    0.318432362259496116E+00    0.765135052009809913E+00    0.513145811362349158E+00    0.598748460246595005E+00    0.766501825038512163E+00   -0.173767715238438768E+04
    0.112121353425262615E+01   -0.395340644900281282E-02   -0.358321451845162384E-01    0.623524035063193205E+00    0.871222315070747239E-01    0.631996977229055235E+00    0.478074172849180523E+00    0.439125498614350795E+00    0.686218791484343393E+00   -0.173767494313169095E+04
    0.165987771829674147E+01    0.212818674356720717E-02   -0.758425991725340393E-01   -0.855172183017745335E+00    0.575224739717799416E+00    0.689780700976619143E+00    0.290665975337421667E+00    0.259683436590657457E+00    0.737569653176451734E+00   -0.173764569386025369E+04
    0.101717826137600675E+01   -0.371206305480331405E-02   -0.109861480675405354E+00   -0.246888684657575463E+00    0.651908139005943910E+00    0.597143912377502861E+00    0.779901980682771945E+00    0.769314469331194961E+00    0.865852741078952270E+00   -0.173764317462889426E+04
    0.346242512659429735E+00   -0.208633031810861319E-02    0.529182825908486483E-02   -0.147323097567917272E-01    0.322187066995744231E+00    0.511645517246424708E+00    0.184990430181432935E+00    0.499457735310902096E+00    0.624573974991533776E+00   -0.173763841389423737E+04
    0.127189879816357831E+01   -0.371076988022286123E-02   -0.122242928675759407E+00   -0.130412203312212949E+01    0.904888213332734059E+00    0.959156181573466493E+00    0.811179156667341084E+00    0.556801109059465116E+00    0.786697643996771667E+00   -0.173761235745491649E+04
    0.831405580043792725E+00   -0.397459055140311074E-02   -0.233559900542594845E+00   -0.221470951614879219E+01    0.351291537284851074E+00    0.644424051046371460E+00    0.415562212467193604E+00    0.696750223636627197E+00    0.932220637798309326E+00   -0.173759986350321560E+04
    0.109770609330345326E+01   -0.927857237817546546E-02    0.882868017843414232E-01   -0.692809079228336677E+00    0.738961655305014120E+00    0.731832435306618234E+00    0.786470395087035090E+00    0.566006479875808100E+00    0.760248752220266555E+00   -0.173757609548055052E+04
    0.137755801187942994E+01   -0.723624778288798503E-03   -0.234781194254673753E+00   -0.546883559585684020E+00    0.483895200075459719E+00    0.559485724756915936E+00    0.278291229810802565E+00    0.318055805722060048E+00    0.856311186644091116E+00   -0.173755630935690351E+04
    0.156729672645564655E+01   -0.336246514297399731E-04   -0.125197271456343157E+00   -0.552906274318762381E+00    0.199395651914976824E+00    0.794981753300151750E+00    0.272058074304793951E+00    0.537501914430029371E+00    0.748527730089545651E+00   -0.173754962348648564E+04
    0.103210452871386460E+01   -0.734412081589847334E-03   -0.112893168222226684E+00   -0.544429875055605694E+00    0.696098345421490516E+00    0.801006263778743177E+00    0.560104446701996328E+00    0.492332581342635578E+00    0.632385289557219177E+00   -0.173754949852181221E+04
    0.100993373389058294E+01    0.267406746049416930E-02    0.102843564141044563E+00   -0.411467558143525924E+00    0.460381750714002169E+00    0.797668190771299912E+00    0.202084194642171922E+00    0.312864235045680394E+00    0.651941866708314777E+00   -0.173753351545990745E+04
    0.157657919872201013E+01    0.142415512981668053E-01   -0.243877507436639981E-01   -0.483471031178226096E+00    0.148427729844613915E+00    0.774029932000027898E+00    0.277947854714427844E+00    0.408261444211815205E+00    0.651058931018957177E+00   -0.173752692954009467E+04
    0.484221826741577988E+00   -0.721728694515349437E-02    0.785310831136810800E-01   -0.264596208931317467E+00    0.329953953676353384E+00    0.711493603829276289E+00    0.276936417412360081E+00    0.370224754056328764E+00    0.718967830710804834E+00   -0.173749650172746965E+04
    0.649997402496005572E+00    0.156214910036945437E-02    0.125257801823066672E+00   -0.169629729702550236E+01    0.388429588976711593E+00    0.559824531765955480E+00    0.494801130966529890E+00    0.546961883778834479E+00    0.760528480412582697E+00   -0.173746005612923818E+04
    0.115215012066808775E+01   -0.896682328165723970E-02    0.214051796197132244E+00   -0.490362840692992352E+00    0.818638055493088990E+00    0.506339512383678136E+00    0.151091128137250647E+00    0.444634581165331944E+00    0.570881824269508398E+00   -0.173745930895261904E+04
    0.867843456901966848E+00   -0.643997898288826802E-02   -0.300566523544154238E-01   -0.363732079709382039E+00    0.707853396878624141E+00    0.916036663071525759E+00    0.819812146503036965E-01    0.287406640081688147E+00    0.775088107373470891E+00   -0.173745609271170429E+04
    0.944365430804178008E+00    0.396748517841672994E-02   -0.124201871711435673E-02   -0.386775060548054106E+00    0.437199459586163797E+00    0.973346754419699089E+00    0.438751813194803775E+00    0.604255958964394324E+00    0.727110509768382096E+00   -0.173741917385462580E+04
    0.588049275057053622E+00    0.328462200842957828E-02   -0.246744302044112351E-01   -0.148557374420781563E+01    0.717148288506320397E+00    0.544834875624295001E+00    0.290547504285643306E-01    0.549634160423962626E+00    0.765847374418385130E+00   -0.173741765160887235E+04
    0.928705910574623039E+00   -0.523150963410567039E-02   -0.208109715627078418E+00   -0.165257561571995421E+00    0.630404821584360509E+00    0.649181917208207171E+00    0.854825232476614127E+00    0.817150198314400722E+00    0.952161967229697814E+00   -0.173741741750444521E+04
    0.132706634975673476E+01    0.811469877470698199E-03   -0.180593464300050272E+00    0.141199274355793852E+00    0.295245265063792117E+00    0.606091322752592032E+00    0.712615685413732991E+00    0.729030521744528204E+00    0.868906297185941590E+00   -0.173740059249900401E+04
    0.108975202879598476E+01   -0.519378423061373894E-02   -0.172000736759309519E+00   -0.244469415295279935E+00    0.115999048739631475E+00    0.862361672213022068E+00    0.494234981552203856E+00    0.537214202957399745E+00    0.791864097211665396E+00   -0.173736374138884025E+04
    0.113156505820973163E+01   -0.110523769255147161E-01   -0.160469284043111698E+00    0.244053811987850922E+00    0.272030243159154972E+00    0.932824425130447388E+00    0.300350988045984035E+00    0.665803116584583687E+00    0.863124286990268441E+00   -0.173735807790608442E+04
    0.475593280625045300E+00   -0.117418765182558116E-01   -0.111706251895599643E+00    0.219371855079819100E+00    0.329235669092520722E+00    0.717587967665789916E+00    0.185397762118951842E+00    0.733842484886911728E+00    0.874894600548378421E+00   -0.173735745901103087E+04
    0.643043315138089211E+00    0.384829560459207590E-02    0.127110471662200158E+00   -0.863640467146713053E+00    0.868039490033279959E+00    0.799571689071951974E+00    0.511292274460931173E+00    0.559183241269504250E+00    0.703306371915367379E+00   -0.173735016092433307E+04
    0.135013640240959143E+01   -0.133716004736152876E-02   -0.121663445135029788E+00   -0.976812628971523211E+00    0.170759560907072033E+00    0.814586072248005388E+00    0.678917991874587567E+00    0.627713853112385811E+00    0.784613528860307441E+00   -0.173734713639200913E+04
    0.141593773234584241E+01    0.239775725723300869E-02   -0.289281296895432527E+00   -0.924252075489534586E+00    0.418879184974792151E+00    0.672580245585203906E+00    0.364242693847760424E+00    0.141664272175154926E+00    0.870636051803104660E+00   -0.173731001888150172E+04
    0.906002861271010040E+00   -0.513586342153031939E-02   -0.220718748793605340E+00   -0.102207192673646263E+01    0.657523845002587759E+00    0.595017126965678878E+00    0.476562826811146811E+00    0.795625385949421671E+00    0.858977300479921824E+00   -0.173730963412522192E+04
    0.861704285195849518E+00    0.310819321937844898E-02   -0.153321547541366510E+00   -0.439165606497146643E+00    0.309251186953794721E+00    0.678996182472927701E+00    0.267914418899917794E+00    0.747919753444236113E+00    0.934193490149687000E+00   -0.173729819663907142E+04
    0.930893408444644854E+00   -0.451490962308117704E-02   -0.129449837948040880E+00   -0.809179415257785140E+00    0.628629822068308752E+00    0.522293381524586819E+00    0.566828391060524850E+00    0.632498556497806619E+00    0.896548480853359808E+00   -0.173728981436878189E+04
    0.920009863474343548E+00   -0.574892128563828878E-02    0.205470477940366186E+00   -0.606521344034928411E+00    0.613936563920114309E+00    0.917271551796312146E+00    0.466391632942555812E+00    0.482350592803079070E+00    0.575807784650577803E+00   -0.173724506921674606E+04
    0.188443698044310404E+01    0.416449860080374268E-02   -0.111896121997451928E+00   -0.130892862880908178E+01    0.436742092856644892E+00    0.621512948950042943E+00    0.459248519964821425E-01    0.518502694496567718E+00    0.712318043404258305E+00   -0.173722674356615721E+04
    0.477444968023977179E+00    0.629075508642586156E-03   -0.104014674465681065E-01    0.240174754654160300E+00    0.478772966676480005E+00    0.897847083140033586E+00    0.320103127333901560E+00    0.563302145929305720E+00    0.736248225567697534E+00   -0.173720039612573646E+04
    0.180121604364039323E+01   -0.662848826181442179E-02   -0.203468665750421579E+00   -0.770709424248559816E+00    0.561850668175422063E+00    0.840372359210283637E+00    0.650047161534779039E+00    0.296189351152830183E+00    0.814250879994438348E+00   -0.173719362123129258E+04
    0.147627762243213390E+01   -0.117278864626089319E-01    0.206609365191575758E-01   -0.752631669904006428E+00    0.532862572643722388E+00    0.756172158798912308E+00    0.162323064476424195E+00    0.588931230894920055E+00    0.683197324583914356E+00   -0.173718566280262144E+04
    0.104947463855480178E+00   -0.101976432680798215E-01    0.748530425132298005E-01   -0.103316096383226919E+01    0.477119943758416043E+00    0.870570765333373964E+00    0.434241139810584209E+00    0.471382583131030375E+00    0.661952893044794655E+00   -0.173717165235244556E+04
    0.458895199082623328E+00    0.839549544717543665E-02   -0.156367005098980411E+00   -0.133474013824936311E+01    0.347747524206324723E-01    0.711262895157190655E+00    0.574879062386943682E-01    0.805460327756019168E+00    0.896461101829636009E+00   -0.173716547354708359E+04
    0.187908285856246948E+01    0.338306693710639260E-02    0.264471191970944890E-02   -0.526798223956449929E+00    0.887634992599487305E+00    0.603703171014785767E+00    0.696763634681701660E+00    0.449849665164947510E+00    0.721251159906387329E+00   -0.173715168043582821E+04
    0.187691086527608952E+01    0.130655920911239877E-01    0.655752641577880824E-01   -0.139991798456027028E+01    0.285275518534070793E+00    0.674134127720597109E+00    0.675571595217470455E+00    0.477641831740287404E+00    0.684210482727805269E+00   -0.173714571044554009E+04
    0.135824650055091678E+01    0.707095374291626545E-02   -0.159702691904921895E+00   -0.170292513079438379E+00    0.445824090128404737E+00    0.602090019844341962E+00    0.691768849124136054E+00    0.437111488304072482E+00    0.765346860886243374E+00   -0.173714005381015045E+04
    0.141914038960475253E+01    0.712431506326755958E-02   -0.260813862980719645E-01   -0.244968464596025060E+00    0.483558868027285371E+00    0.831319722752265511E+00    0.722731291650361984E+00    0.433613049873096679E+00    0.620512023776241706E+00   -0.173713916131619317E+04
    0.396822154279837080E+00    0.121011495248424510E-02    0.967423259772739325E-01   -0.166794513196755778E+01    0.734856776535173672E+00    0.908344322300870033E+00    0.229455864468568471E+00    0.429050748558687189E+00    0.588346565207245042E+00   -0.173713755698167847E+04
    0.137608723793736121E+01   -0.137509828253408323E-01    0.184313028833275244E+00   -0.152708287778835561E+01    0.741541142473331694E+00    0.659540459138756474E+00    0.932109737912986458E+00    0.462423549145711488E+00    0.685065913103526714E+00   -0.173713369924562949E+04
    0.137000654725719295E+01   -0.508481042798863622E-02   -0.207435996861084770E+00   -0.865782638006406757E+00    0.560771310447196525E+00    0.658253388580634202E+00    0.520555204461483512E+00    0.148481296104152144E+00    0.903171554178424540E+00   -0.173712338457393798E+04
    0.183650446316299654E+01   -0.209843616388637536E-02    0.480491772190539124E-01   -0.240521822010846931E+01    0.577667611576568873E+00    0.881656122269474984E+00    0.628946598834909942E-01    0.423095732933566671E+00    0.657715735018757242E+00   -0.173708619698499092E+04
    0.105120297442725175E+01   -0.118144125046678889E-02   -0.678009853963334325E-01   -0.148415107216421527E+01    0.575744199479373206E-01    0.658717147539916725E+00    0.337050257571824941E+00    0.598259584027354241E+00    0.856221923673443963E+00   -0.173703404417163915E+04
    0.127338677094338948E+01    0.676984799324646756E-02   -0.803085868850724749E-01   -0.812403567537766769E+00    0.392603980692313170E+00    0.533677464459935136E+00    0.805019402151435082E+00    0.672324503933112716E+00    0.776732610723486427E+00   -0.173702088330457127E+04
    0.144528661679521075E+01    0.764181457485340384E-02    0.148215043369267016E-03   -0.838455870622708321E+00    0.117573478631368647E+00    0.930289001121715975E+00    0.206468677840085602E+00    0.481253054437836003E+00    0.653280113783322514E+00   -0.173701984614379057E+04
    0.112885446963338509E+01   -0.369271145923740288E-02   -0.337225931903706644E+00   -0.537537928040450863E+00    0.338612305711599115E+00    0.509710771932554429E+00    0.741237681392080905E+00    0.805856744806339842E+00    0.903976758045485052E+00   -0.173701436596640860E+04
    0.122823647663846880E+01   -0.827494263962619790E-02   -0.183694699022229763E+00   -0.182857161124638956E+00    0.611896542847470193E+00    0.601003913305299564E+00    0.892147609310206952E-01    0.524498657429879001E+00    0.806643183789659712E+00   -0.173700651518824452E+04
    0.129487914465304099E+01   -0.645969576888024387E-02   -0.578488590451763443E-02   -0.112738935121531797E+00    0.224289186654771350E+00    0.646987491396194492E+00    0.479250458765123455E+00    0.626709216564392269E+00    0.789690054768417027E+00   -0.173700183190518442E+04
    0.150976916489175972E+01    0.868123392001171439E-02   -0.649185162831508733E-01   -0.878962442274502931E+00    0.998068961454103287E-01    0.864542601973445013E+00    0.254034709506775369E+00    0.416041486383178227E+00    0.663637867408620519E+00   -0.173699582040275118E+04
    0.107892581128563014E+01   -0.146620696800130981E-02   -0.699616414406727810E-01   -0.184370877836419722E+01    0.934343567123021579E+00    0.966465145097097134E+00    0.568067187779136340E+00    0.446807120680967118E+00    0.762477120577779277E+00   -0.173699536847641866E+04
    0.114885322105198595E+01    0.140779976646853810E-02   -0.935896961739530603E-01    0.317200867703407774E+00    0.677932309244019038E+00    0.725422325508489285E+00    0.434120606298958545E+00    0.455802348821895353E+00    0.658814196066056401E+00   -0.173699308099735458E+04
    0.702705932782329179E+00   -0.369222853984696280E-02    0.272244687260111973E+00   -0.121815670273798649E+01    0.343150064148992517E+00    0.678378147205229820E+00    0.515500614832581014E-01    0.477226159666414185E+00    0.631610347652011739E+00   -0.173698294046853312E+04
    0.946934028897649771E+00    0.102009132118071195E-03    0.207393848468308495E+00   -0.133348727923899374E+00    0.226227647599087561E+00    0.933441584272416192E+00    0.484365344248349372E+00    0.438550471259620378E+00    0.610469658264785608E+00   -0.173697831936261605E+04
    0.843130549655187078E+00    0.809653982104145339E-02   -0.277449145970948344E-01    0.258892174887619619E+00    0.580192727925323837E+00    0.921737681166231226E+00    0.320226877972338064E+00    0.501830225623500770E+00    0.643940440854438023E+00   -0.173697826231267595E+04
    0.405701536915232808E+00   -0.131690789935222097E-01    0.275453253202290471E+00   -0.938832241818292501E+00    0.150795394159958795E+00    0.643577417235966509E+00    0.311174286766386754E+00    0.456658261950993460E+00    0.589216557319984680E+00   -0.173695555568330315E+04
    0.113367907769543919E+00   -0.326183822229213043E-02    0.761926503836662522E-01   -0.160002511278662229E+01    0.916002175965579313E+00    0.938554562373727141E+00    0.333096801114287633E+00    0.518060275936756187E+00    0.691246299716376300E+00   -0.173693121421321143E+04
    0.115920250310611173E+01   -0.133145824496300920E-01    0.710785751747324696E-01    0.107803538683355557E+00    0.487388449592678463E+00    0.623925124626033223E+00    0.260046251164746778E+00    0.358501932565335357E+00    0.595815077839744411E+00   -0.173693043429513114E+04
    0.912178139096812002E+00    0.288986738689221007E-02   -0.555660861180827942E-01   -0.248135573242341173E+00    0.299237531621092956E+00    0.915330637005441705E+00    0.514628711081153156E+00    0.396102240845289444E+00    0.756961158103256149E+00   -0.173691887616232452E+04
