    0.141379042678225989E-01   -0.823912388793533124E+00   -0.136785828427782574E+01   -0.201249323574215828E+04   -0.690775511231546968E+01    1
   -0.652753672163933728E-02   -0.811752260797955927E+00    0.345573515201254733E+00   -0.200930434987672106E+04   -0.690875511231548245E+01    1
   -0.269872151156166180E-02   -0.807655501900696460E+00    0.795031854631613855E+00   -0.200784424228365447E+04   -0.690975511231547301E+01    1
    0.142063934881628425E-02   -0.796364267095061584E+00    0.769916966686630899E+00   -0.199847477856669389E+04   -0.691075511231547601E+01    1
   -0.249782084579968115E-02   -0.798722380586676550E+00   -0.844800549034162462E+00   -0.199715112325752898E+04   -0.691175511231546658E+01    1
    0.175445253020903931E-02   -0.776498827176756223E+00   -0.104676370629405979E+01   -0.198171871587170699E+04   -0.691275511231547579E+01    1
    0.875426378415761382E-02   -0.776283181442228964E+00    0.330243232475436688E+00   -0.198024697668778367E+04   -0.691375511231547435E+01    1
    0.106579170380363304E-01   -0.747761267467832558E+00    0.942005669379465949E+00   -0.196630232532448667E+04   -0.691475511231548357E+01    1
    0.142249604048950030E-01   -0.749271685088965800E+00    0.481382583470236880E+00   -0.196304602037706127E+04   -0.691575511231552209E+01    1
    0.115249602388576549E-01   -0.748853641851442764E+00    0.762110590076639921E-01   -0.196139163655232142E+04   -0.691675511231554463E+01    1
   -0.374239327640971424E-02   -0.604979944671633407E+00   -0.241266247653475707E+01   -0.192346824214345497E+04   -0.691775511231549967E+01    1
   -0.658686082211965701E-02   -0.652769152357574933E+00   -0.166714803835643433E+01   -0.192251005462449166E+04   -0.691875511231549378E+01    1
    0.189197460061696549E-02   -0.664540485729560260E+00    0.525884260945678639E+00   -0.192084215713980893E+04   -0.691975511231551454E+01    1
   -0.155932883274310344E-02   -0.664490981925810686E+00   -0.402180731795931723E+00   -0.191836557415571929E+04   -0.692075511231548113E+01    1
   -0.235146047445059349E-02   -0.657502739191941576E+00   -0.108702136309943298E+01   -0.191706094654077992E+04   -0.692175511231547080E+01    1
   -0.522299860248479856E-02   -0.622874454492470697E+00    0.188778565071436022E+01   -0.191511538001460326E+04   -0.692275511231549334E+01    1
    0.504487311263439472E-03   -0.652443426340860722E+00   -0.602059520114961666E+00   -0.191216892674443557E+04   -0.692375511231548746E+01    1
    0.797484975967157304E-02   -0.645931910430186385E+00   -0.129941402853568699E+01   -0.191057409445310759E+04   -0.692475511231548957E+01    1
   -0.305383370038131083E-02   -0.641403178099638982E+00   -0.271746237381788935E+00   -0.190799076403136951E+04   -0.692575511231552365E+01    1
    0.887149811427376082E-02   -0.626609725070677137E+00    0.111446642463950374E+01   -0.190648438855310997E+04   -0.692675511231553909E+01    1
   -0.189339184139647606E-02   -0.637055360718394303E+00   -0.201759253304032660E+00   -0.190584878460726645E+04   -0.692775511231552343E+01    1
    0.255425608915864182E-02   -0.610453648571964269E+00    0.165591054941600158E+01   -0.190584426347428871E+04   -0.692875511231550334E+01    1
    0.691095997406553477E-03   -0.566553398998958735E+00    0.246256025907264986E+01   -0.189788101363088185E+04   -0.692975511231548769E+01    1
    0.411471729267147424E-02   -0.600570694902353930E+00    0.121235664116215336E+01   -0.189716405384349559E+04   -0.693075511231546315E+01    1
    0.285486433489311490E-02   -0.608450199520767732E+00   -0.139834742675223733E+01   -0.189642174355551697E+04   -0.693175511231550789E+01    1
    0.667941836598420421E-02   -0.602684676214786497E+00    0.916070822139032015E+00   -0.189509199343170712E+04   -0.693275511231550912E+01    1
   -0.416812693020735762E-02   -0.589645810837421069E+00    0.127342970924194043E+01   -0.189476585778580215E+04   -0.693375511231550057E+01    1
   -0.846970742649413508E-02   -0.599566723777198440E+00    0.488004275010794408E+00   -0.189382782341233428E+04   -0.693475511231554709E+01    1
   -0.111677770288200694E-02   -0.607353624912178036E+00   -0.253919582490604645E+00   -0.189263800898360455E+04   -0.693575511231551811E+01    1
   -0.762654440640916573E-02   -0.591307345980542354E+00    0.689689506418530884E+00   -0.189150695952932256E+04   -0.693675511231548558E+01    1
   -0.340345651080691631E-02   -0.601278833746467067E+00   -0.380425306803032381E+00   -0.189047968164540293E+04   -0.693775511231549125E+01    1
    0.105563555622352444E-01   -0.587297594420525759E+00   -0.105438905562514187E+00   -0.188253532303239763E+04   -0.693875511231549424E+01    1
    0.128243892578047986E-01   -0.587515519477655568E+00   -0.542483036613160219E+00   -0.188163021629989703E+04   -0.693975511231547948E+01    1
    0.661145254150208479E-02   -0.553307963072731224E+00    0.945877673439206368E+00   -0.187623269489964127E+04   -0.694075511231545761E+01    1
    0.877324899236140744E-02   -0.532941474414807326E+00    0.134401064290571681E+01   -0.187221901763295637E+04   -0.694175511231546682E+01    1
   -0.375773627855742216E-02   -0.550985177953767891E+00   -0.893229095344662327E+00   -0.187178244188838471E+04   -0.694275511231551334E+01    1
    0.110517881273520884E-02   -0.554240805987527230E+00   -0.744384818857315556E+00   -0.187146129861367854E+04   -0.694375511231550835E+01    1
    0.439772399341572303E-02   -0.541989715974133701E+00   -0.129378381796192343E+01   -0.186938018335053926E+04   -0.694475511231550335E+01    1
