    0.110087835788726807E+01   -0.258716431648119659E-02   -0.704940972478790423E-01    0.619520945149919650E-01   -0.138582645599304715E+04
    0.888887520672782760E+00    0.710781345681455248E-02   -0.822026632732672097E-01   -0.436327334434605973E+00   -0.138579151837598215E+04
    0.178348565101623535E+01    0.364862513198826620E-02   -0.103926691813397157E+00   -0.833952976306475205E-02   -0.138542217697584306E+04
    0.166512228553410147E+01    0.938531311139552578E-02   -0.169921278687124658E-01   -0.208176258285666727E+01   -0.138528141458057917E+04
    0.235315922329967869E+00   -0.404126097049597663E-02    0.251633089972000956E+00   -0.602160117738988365E+00   -0.138526689891692627E+04
    0.140529302148274682E+01    0.109630819483425221E-01    0.259279549393030828E+00   -0.253115647644560737E+00   -0.138476436530225715E+04
    0.146570460598528562E+01    0.978635903234695119E-02    0.134801086361633266E+00    0.217700945763313308E+00   -0.138436478509133667E+04
    0.171959364414215088E+01   -0.778969871237286107E-03    0.507042571600234623E-01    0.285630491494629990E+00   -0.138394909310444336E+04
    0.150353076732512658E+01   -0.624672363680778145E-03   -0.648536292947446275E-01    0.358932651214084464E-01   -0.138387923564935022E+04
    0.135646572367552154E+01    0.314886010082941455E-02   -0.114645242210364789E+00   -0.144741132851244192E+01   -0.138373847470576516E+04
    0.198147034645080566E+01   -0.770468727057744846E-02   -0.874083623691893213E-01   -0.952213366067072298E-01   -0.138361687076247449E+04
    0.176816487791511712E+01   -0.783328726899439401E-02    0.893376169953038896E-01    0.281380294009281218E+00   -0.138354155757782814E+04
    0.129305674470903909E+01    0.166040027318168672E-02   -0.940104674064086987E-01   -0.390835776025375392E+00   -0.138349700579637260E+04
    0.136794348855547487E+01   -0.135568809876328369E-01    0.140208515533053885E+00    0.413320965396442808E+00   -0.138345192737765683E+04
    0.716749247439586457E+00   -0.379888234043246256E-02    0.111389363229066923E+00    0.111426620785797903E+00   -0.138343932930425535E+04
    0.473709858239451942E+00   -0.162243479675992113E-02    0.187953934713517457E+00   -0.233888881167143181E+00   -0.138336702682993246E+04
    0.924746191741578905E+00   -0.790496129259710655E-02    0.215456291126320171E+00    0.160156997737652046E+00   -0.138326569456050424E+04
    0.196143516359505754E+01   -0.470818660483907254E-02    0.179378609974166520E+00   -0.277294529226085495E+00   -0.138314132052761033E+04
    0.994674225377888632E+00    0.146075620554380562E-01   -0.618024528374102877E-01   -0.755885914037176310E+00   -0.138313518711754932E+04
    0.410688681729356353E+00    0.137364471960255297E-01    0.184431985272204862E+00   -0.101494682313518725E+01   -0.138308324167314436E+04
    0.124230504035949707E+01    0.600035476654667537E-02    0.266615714708727025E+00   -0.385961425985073325E+00   -0.138306299658638159E+04
    0.195403885841369629E+01   -0.685125174183435224E-03   -0.683502269396703832E-01   -0.171515091856761226E+00   -0.138305206661681814E+04
    0.761387885782026652E+00    0.211581034632229263E-01    0.763306544284905047E-01   -0.157648004848421408E+01   -0.138299757594083962E+04
    0.774802730089665159E+00    0.115399632558845795E-01    0.176583216245289221E+00   -0.663407028722943631E-01   -0.138293718027755062E+04
    0.100188045199091169E+01    0.248258386292497368E-02    0.309754525112810319E+00   -0.110305482166893531E+01   -0.138291903010897522E+04
    0.132155643749284013E+01    0.616523740186342021E-03    0.199965250814046175E+00    0.356220714684646403E-01   -0.138287166726034934E+04
    0.155911602615513956E+01   -0.416542607026372785E-02   -0.115583712084614293E+00   -0.148628897373607916E+01   -0.138275688875004744E+04
    0.151103640828115915E+01    0.439894099277068646E-02    0.211334240364624532E+00   -0.224023464260546701E+00   -0.138274862343227187E+04
    0.949609423879589909E+00    0.703325021014055904E-02    0.284184658425137515E+00   -0.565488893948672189E+00   -0.138272736229147290E+04
    0.778614997863769531E+00   -0.354122467761555778E-02    0.494718423485567774E-02   -0.439081052076435885E+00   -0.138268792084042366E+04
    0.104470609595085251E+01   -0.133499906294350292E-01    0.295013837540841040E+00   -0.303191162036596018E+00   -0.138263825429865688E+04
    0.740757834887415756E+00    0.319554996807024398E-02    0.293057223275502321E+00   -0.928453105899628039E+00   -0.138262865247189711E+04
    0.821276659369890583E+00   -0.129926764853185907E-01   -0.155776926675284012E-01   -0.793667220617127245E+00   -0.138260542750087507E+04
    0.119818150975901250E+01   -0.692919975254042454E-02    0.467497579573582650E-01    0.222294539653877188E+00   -0.138257741478643584E+04
    0.947020353442929230E+00    0.954480143020529945E-03   -0.483369224085022642E-01   -0.105402555708097045E+01   -0.138252658681803086E+04
    0.178555520673504531E+01    0.145522069381867668E-02    0.216137861733879777E+00   -0.564090963399931811E+00   -0.138251784544227849E+04
    0.714490890502929688E+00    0.327648993487133318E-02    0.281341121442805708E+00   -0.734466671227659407E+00   -0.138242126212379981E+04
    0.142476065408980435E+01    0.852925070369298208E-03    0.192010187127209353E+00   -0.536794013980435580E-01   -0.138241584419526566E+04
    0.539340420509152207E+00    0.128390671217448581E-01    0.110151373512642967E+00   -0.545401923958232837E+00   -0.138239036628146278E+04
    0.190475952625274658E+01   -0.147114466828267270E-01   -0.132371505555956448E+00   -0.601857693627553370E+00   -0.138236961399732331E+04
    0.771370243086324070E+00   -0.285858071036425342E-02    0.453453679181400199E-01   -0.233343128556521812E+00   -0.138230710771969780E+04
    0.142237926083016730E+01   -0.220981979727736307E-02    0.179818285446671000E+00    0.229671480663388682E-01   -0.138228142062328061E+04
    0.193856016297410472E+01   -0.254581352379646504E-02   -0.125657668129479216E-01   -0.845561623512484789E-01   -0.138226546571749668E+04
    0.140291227791416184E+01    0.603838477800236213E-02    0.158137367093855646E+00   -0.356900877926133453E-01   -0.138224966423652313E+04
    0.125865817070007324E+01    0.108333535578204699E-02   -0.654501447954589921E-01   -0.399238265413912607E+00   -0.138224911071349538E+04
    0.163624083567657008E+01   -0.190266300693930435E-02   -0.125815186140219359E+00   -0.834671646364513853E+00   -0.138224805278436179E+04
    0.125270329110044587E+01    0.157105554561607404E-02   -0.916341859173062795E-01   -0.893886700844263360E+00   -0.138220211731345103E+04
    0.733211353226640217E+00    0.614240978956408831E-02    0.161945348693059155E-01   -0.111394166624084567E+01   -0.138220175334553755E+04
    0.840145388344807342E+00    0.548861394534642857E-02   -0.981307438376799977E-02   -0.118687531976294713E+01   -0.138219311718188214E+04
    0.125519105952580956E+01   -0.524266702340594679E-02    0.269725595741042101E+00   -0.364929637876661161E+00   -0.138218401991545738E+04
    0.631902404972775167E+00   -0.355064514528550884E-03    0.254214953407637279E+00   -0.596708275604233007E+00   -0.138210247217643655E+04
    0.768791890437655279E+00   -0.103545058332256256E-01    0.168994970544492668E+00   -0.185303019982243355E-01   -0.138209776593254969E+04
    0.139671336580246552E+01    0.242906780918752171E-02   -0.781643473390409155E-01   -0.152932432071536351E+01   -0.138209724163762303E+04
    0.652262568473815918E+00    0.382690325602803730E-02    0.229265833471102964E+00   -0.439477758626667936E+00   -0.138205710977522108E+04
    0.130548201633225913E+01    0.330783431682727237E-03   -0.952878374640288156E-01   -0.110674153214540527E+01   -0.138204340344542265E+04
    0.935149046427401265E+00   -0.766911139008666191E-02    0.277615132299738554E+00   -0.389269766541250117E+00   -0.138203636142432742E+04
    0.128267732054177297E+01    0.887948480729748579E-02   -0.711668762656511716E-01   -0.591285002621654732E+00   -0.138201157339032784E+04
    0.705971815509192968E+00   -0.904817684039111760E-02    0.223199159070677139E+00   -0.230169727977149241E+00   -0.138201125411672615E+04
    0.671581787749172987E+00    0.846397128495507065E-02    0.164579398689339962E+00   -0.281794652128318224E+00   -0.138200342111957389E+04
    0.157948641019349711E+01    0.153516053484324469E-01    0.453682914811706361E-01   -0.177434599101504914E+00   -0.138198963715618402E+04
    0.924890875816345215E+00   -0.202107291182139805E-01    0.207403779652114095E+00    0.431835838887640391E-01   -0.138198727268431821E+04
    0.119233423236660263E+01    0.714533833014841056E-02    0.129034796664778101E+00    0.199315868791474053E-01   -0.138196178060893590E+04
    0.503884595578067751E+00    0.779999791499209026E-02    0.179382913589361703E+00   -0.767967192514818153E+00   -0.138195788898832120E+04
    0.892957631846111211E+00    0.494414768554258394E-02    0.932974015450227095E-01   -0.588635591160711763E-01   -0.138190426509996587E+04
    0.601286411285400391E+00    0.283647655546221625E-03    0.186177755510056192E+00   -0.369455099127325881E+00   -0.138189706019081200E+04
    0.119271791213664669E+01    0.809789011126822440E-03    0.319126613571918405E-01    0.267213153046195195E-01   -0.138188945773814589E+04
    0.970839110281420337E+00   -0.552046577327495406E-02    0.256403693717433434E+00   -0.280178434331342596E+00   -0.138188222682743435E+04
    0.167386803376974935E+01    0.553112230690139869E-02    0.886526680886460666E-01   -0.827536402020663392E-01   -0.138187505825601897E+04
    0.155858508584749234E+01    0.772643654660063600E-02    0.117817293957527061E+00   -0.102760563631023233E+00   -0.138187186810638923E+04
    0.784577031672774039E+00   -0.450161318809416851E-02    0.140405438471177674E+00   -0.600994294915723481E-01   -0.138185171995442420E+04
    0.637565030826889645E+00   -0.308548631495879962E-02    0.255846022072270585E+00   -0.713197542386050709E+00   -0.138184820550846598E+04
    0.198904448897192143E+01   -0.609942264127449636E-02    0.134823801976282159E+00   -0.283743064201959050E+00   -0.138183655913934990E+04
    0.553468951680676557E+00    0.152296958499570779E-02    0.193205874010937723E+00   -0.546185626818508796E+00   -0.138181677066845555E+04
    0.175386988964686363E+01    0.111102452582896929E-02   -0.871410731865548682E-01   -0.456566961223925205E+00   -0.138181616773585461E+04
    0.709269028372353394E+00    0.100654658382860166E-02    0.209089201128039720E+00   -0.136907288500782309E+01   -0.138179366951329303E+04
    0.178675979153496289E+01    0.895340726005909755E-02    0.186095066341225773E+00   -0.752362151694924930E+00   -0.138178185183448090E+04
    0.175018676360057923E+01   -0.817753899070225790E-02   -0.873662949591290927E-01   -0.165419909584981850E+01   -0.138176396536143216E+04
    0.174185757797135454E+01    0.141373214109120921E-01   -0.958301912461742289E-01   -0.896576522643621865E+00   -0.138175475773455105E+04
    0.145455368241156835E+01   -0.117209365723567951E-01    0.260218687871477283E+00   -0.150220512637871062E+01   -0.138172638941824994E+04
    0.132478204886235718E+01    0.225156198511232896E-02   -0.784408612058014598E-01   -0.135487001207044999E+01   -0.138169729164134355E+04
    0.551707622940213471E+00    0.441960176138851170E-02    0.205826969387591124E+00   -0.784862054631805917E+00   -0.138168607894072761E+04
    0.198503475163662868E+01   -0.939812617775090051E-02   -0.121349683512676706E-01   -0.187257444665972761E+01   -0.138165471496367286E+04
    0.137080965215638795E+01   -0.139681502994524185E-02    0.594945920855158711E-01    0.919371648291291976E-01   -0.138163736430692211E+04
    0.195250451564788818E+01   -0.672973123365721865E-02    0.393821860124752218E-01   -0.778203030783639338E-01   -0.138163088424195826E+04
    0.998440809576850663E+00    0.523113972942092654E-02   -0.436470338910997357E-02   -0.380481437581916881E+00   -0.138162940872681247E+04
    0.198578822302139679E+01    0.316120671138240541E-02    0.430201023254373621E-01   -0.289549684589979428E+00   -0.138162581389040020E+04
    0.182193202324713455E+01    0.819706129793949800E-02   -0.563500537549819006E-02   -0.180398005147184137E+01   -0.138159403063448985E+04
    0.959675416722535757E+00    0.703549469069885986E-02    0.125844479121735436E+00   -0.166074714969492376E+01   -0.138159376186613781E+04
    0.718471770713362212E+00    0.537852641948804826E-02    0.236169807455066688E+00   -0.576800816767497504E+00   -0.138159105279455571E+04
    0.101233307875435674E+01   -0.264842227755506844E-02    0.655054862984945779E-01   -0.111299485895921396E-01   -0.138157852943501666E+04
    0.177057718614984450E+01   -0.432414671151086592E-02   -0.114573100625885188E+00   -0.138554357773050096E+01   -0.138156724558484393E+04
    0.107873194123939564E+01    0.244193322875723220E-02   -0.496927203288158870E-01   -0.114131872312865079E+01   -0.138155893404404901E+04
    0.151750218868255615E+01    0.397335798506700394E-02    0.207025926270980765E+00   -0.419592089401685631E+00   -0.138155360957570110E+04
    0.112196576595306396E+01    0.446704623919870437E-03    0.652741697144987865E-01    0.202960507881722041E-01   -0.138155303330922357E+04
    0.180505688096943184E+01    0.526424349828968734E-02    0.419021847668842248E-01   -0.188333722849257590E+00   -0.138152258958596917E+04
    0.188867555430933032E+01    0.884706999117598238E-02    0.129027543093457486E+00   -0.565665899546976547E+00   -0.138151906991995338E+04
    0.184460055810071855E+01    0.449133497861046570E-02    0.913948521643290490E-01   -0.264450435759190805E+00   -0.138150358797393096E+04
    0.630184184447926787E+00    0.864218241170096844E-02    0.131092646248799655E+00   -0.123692223071512020E+01   -0.138149838809860216E+04
    0.142727047688323738E+01   -0.346878768752928240E-03   -0.398117720992223340E-01   -0.226872688360549357E+00   -0.138149817048443106E+04
    0.177135539498825878E+01    0.543408028670484215E-02    0.962056355181362954E-01   -0.227808425749418231E+00   -0.138149423436147276E+04
