    0.780680179595947266E+00    0.232213282250597584E-02   -0.888422165979495304E+00    0.848336135788293338E-01   -0.162591001464867054E+04   -0.690775511231546968E+01    1
    0.110751736164093018E+01    0.107675435054967205E-02   -0.864404561683768224E+00    0.668337516015156452E+00   -0.159800946084544103E+04   -0.690875511231548245E+01    1
    0.132788920402526855E+01   -0.617572692785022317E-02   -0.873104709643295784E+00    0.638972811767835602E+00   -0.159620469433118637E+04   -0.690975511231547301E+01    1
    0.123638057708740234E+01   -0.946025945233438040E-02   -0.816888369486187149E+00    0.839181360909684981E+00   -0.156811036016070557E+04   -0.691075511231547601E+01    1
    0.411429047584533691E+00   -0.105127985894422783E-01   -0.705594720609103110E+00    0.992466652018730633E+00   -0.154790976906180549E+04   -0.691175511231546658E+01    1
    0.679565548896789551E+00    0.825151566087351657E-02   -0.721366308137305512E+00    0.653470676915709037E+00   -0.153559796213492245E+04   -0.691275511231547579E+01    1
    0.142220139503479004E+00    0.824505854066143011E-02   -0.585135202415057232E+00   -0.265131520267401788E+01   -0.153404428079221520E+04   -0.691375511231547435E+01    1
    0.595481514930725098E+00    0.328829850507316671E-02   -0.672133330850678945E+00    0.149423414337565807E+01   -0.152687581298311693E+04   -0.691475511231548357E+01    1
    0.675899267196655273E+00   -0.124190206380807972E-02   -0.698496233670426792E+00    0.736265498948508595E-01   -0.152318949642693633E+04   -0.691575511231552209E+01    1
    0.218549609184265137E+00   -0.118976155636389886E-02   -0.645099197609983133E+00    0.391073906918649350E+00   -0.152299515245990847E+04   -0.691675511231554463E+01    1
    0.122834444046020508E+00    0.452093320483289065E-02   -0.627841444194387033E+00   -0.855631245726579337E+00   -0.151495398116114507E+04   -0.691775511231549967E+01    1
    0.691632032394409180E-01    0.207627600612800833E-01   -0.608374155254731375E+00    0.365709991714165628E+00   -0.151035912618418479E+04   -0.691875511231549378E+01    1
    0.438697814941406250E+00    0.666807396433197457E-02   -0.611889691558815452E+00    0.151849633679228480E+01   -0.150923041891036746E+04   -0.691975511231551454E+01    1
    0.562261462211608887E+00   -0.106094650276148989E-02   -0.652382378654881245E+00   -0.144429076394667666E+01   -0.150755890252001086E+04   -0.692075511231548113E+01    1
    0.100289511680603027E+01    0.482992216919407753E-02   -0.694350313374239247E+00   -0.145512502910510721E+01   -0.150553116166553650E+04   -0.692175511231547080E+01    1
    0.411206364631652832E+00    0.653173602300423026E-02   -0.585384665143312999E+00    0.761200206966863635E+00   -0.149334937010451222E+04   -0.692275511231549334E+01    1
    0.307237625122070312E+00    0.303155469201211005E-02   -0.570936942602081055E+00    0.575464359127731861E+00   -0.149160961265088986E+04   -0.692375511231548746E+01    1
    0.110744297504425049E+01   -0.196946783070934845E-02   -0.604379867500170476E+00    0.154998593961992182E+01   -0.148718667681907618E+04   -0.692475511231548957E+01    1
    0.143624234199523926E+01   -0.317505544241503037E-02   -0.673992338382181200E+00   -0.412384957119565854E+00   -0.148597321146203103E+04   -0.692575511231552365E+01    1
    0.168824315071105957E+00   -0.930197113592981517E-02   -0.427642118096482060E+00    0.299863811056741136E+01   -0.148487127432180569E+04   -0.692675511231553909E+01    1
    0.126024591922760010E+01    0.157693383638020206E-01   -0.602637477520628795E+00    0.675818701005261535E+00   -0.147216311214491952E+04   -0.692775511231552343E+01    1
    0.682126998901367188E+00   -0.749462598324127441E-02   -0.564713796233456411E+00   -0.107824766127196581E+01   -0.147162361099001464E+04   -0.692875511231550334E+01    1
    0.710424900054931641E+00   -0.173879226225872319E-01   -0.549636063594380775E+00   -0.260199305311728357E+00   -0.146900229332166646E+04   -0.692975511231548769E+01    1
