    0.178179648197297345E-02   -0.291078218981412229E+00    0.840970624055140115E+00   -0.180561719310222793E+04   -0.690775511231546968E+01    1
    0.236767252240280019E-02   -0.286108174075122457E+00    0.789050333248762725E+00   -0.180426841308580879E+04   -0.690875511231548245E+01    1
    0.744105879692615567E-02   -0.290031041936476663E+00    0.641223645025868705E+00   -0.180368166713424284E+04   -0.690975511231547301E+01    1
    0.146444949302984226E-02   -0.298022367628382134E+00    0.318945932794194031E+00   -0.180363757502237922E+04   -0.691075511231547601E+01    1
   -0.513058696041075561E-02   -0.283625439909284849E+00    0.601159159281137390E+00   -0.180305953344132740E+04   -0.691175511231546658E+01    1
   -0.714192008808902691E-02   -0.297093174937201443E+00   -0.799341399349164816E+00   -0.180277381270465025E+04   -0.691275511231547579E+01    1
   -0.638781624601320042E-02   -0.276437457784049156E+00    0.739812840910436753E+00   -0.180275831657863478E+04   -0.691375511231547435E+01    1
    0.690533413228010956E-02   -0.298850427480348624E+00    0.144522624697241753E+00   -0.180260154079066228E+04   -0.691475511231548357E+01    1
   -0.701393173878948374E-02   -0.293669812805921304E+00   -0.125298249914811421E+00   -0.180190952576685618E+04   -0.691575511231552209E+01    1
    0.351087451385773911E-02   -0.299225129117914157E+00   -0.170686858479100256E+00   -0.180187538208114870E+04   -0.691675511231554463E+01    1
   -0.205656430653512008E-02   -0.284262657711719713E+00    0.212114563333730216E+00   -0.180080670876289014E+04   -0.691775511231549967E+01    1
    0.443717384043512946E-02   -0.281576070891979668E+00    0.375952625349958991E+00   -0.180066146865626320E+04   -0.691875511231549378E+01    1
   -0.331984252853683185E-02   -0.288727286527745985E+00   -0.247736424546215916E+00   -0.180034608403335369E+04   -0.691975511231551454E+01    1
    0.125088827039256264E-02   -0.289840719468080099E+00   -0.438661097142821532E+00   -0.179994432145081214E+04   -0.692075511231548113E+01    1
   -0.722519547034070411E-02   -0.268151893409730890E+00    0.514519320356710663E+00   -0.179987852259877468E+04   -0.692175511231547080E+01    1
   -0.692779718253965383E-02   -0.273063697953913442E+00    0.356546684096222588E+00   -0.179986671318305343E+04   -0.692275511231549334E+01    1
    0.613985356463688479E-02   -0.285786140519610099E+00    0.376786475600096801E-01   -0.179977966251594853E+04   -0.692375511231548746E+01    1
