    0.160386252403259277E+01    0.288958430290222168E+00   -0.249911334002562935E+00   -0.117634059643507261E+01   -0.116688079261315821E+03
    0.189442276954650879E+00    0.744894027709960938E+00   -0.236317948320385468E+00    0.165410869075029288E+01   -0.116377472888342695E+03
    0.661962389945983887E+00    0.844808936119079590E+00   -0.189126481361896304E+00    0.139145070995344539E+00   -0.115685526664343328E+03
    0.216846704483032227E+00    0.882898390293121338E+00    0.522034817066734450E-01   -0.294014617461557659E+00   -0.114917530005450033E+03
    0.708013534545898438E+00    0.314684331417083740E+00   -0.167721685074284282E+00   -0.864898762733441601E-01   -0.114906382335032831E+03
    0.175752878189086914E+00    0.686074435710906982E+00   -0.187111083240153686E+00    0.718078798258433459E+00   -0.114725848469863720E+03
    0.373912215232849121E+00    0.195838987827301025E+00   -0.618361661059598361E-01    0.130733563745014769E+00   -0.114201617545663794E+03
    0.269107937812805176E+00    0.160704255104064941E+00   -0.181230069849240977E-01   -0.150740517220933468E+01   -0.114051852492466296E+03
    0.133557975292205811E+01    0.109681725502014160E+00   -0.669506864857989962E-03    0.474575243809255143E+00   -0.113993128015243798E+03
    0.563297986984252930E+00    0.104444444179534912E+00    0.599664242779172144E-01   -0.567095198842598291E+00   -0.113795289410452909E+03
    0.195975029468536377E+01    0.434033334255218506E+00    0.525568431938436387E+00    0.295489662323107694E+00   -0.113773255027783918E+03
    0.156163132190704346E+01    0.903610587120056152E-01    0.622959592143123020E+00   -0.117318867415455852E+01   -0.113757341118501074E+03
    0.878268718719482422E+00    0.117287158966064453E+00    0.222552487070716946E-01   -0.263706282399043979E+00   -0.113684771552751798E+03
    0.136568784713745117E+00    0.188031852245330811E+00   -0.178851119702992493E-01   -0.586437332062361705E+00   -0.113483063716319279E+03
    0.117717874050140381E+01    0.799291908740997314E+00    0.176629117509528172E+00    0.601419741042079403E+00   -0.113428503515368845E+03
    0.123732924461364746E+00    0.797314703464508057E+00    0.240763012937732279E+00   -0.174185721578255492E+01   -0.113416480728129827E+03
    0.297008156776428223E+00    0.456544876098632812E+00    0.586012817267405395E+00    0.321922422624732335E-01   -0.113387900305742903E+03
    0.163732838630676270E+01    0.426588356494903564E+00   -0.202138042353609659E+00    0.533468443711561990E+00   -0.113379881532660704E+03
    0.788345336914062500E+00    0.828417897224426270E+00    0.730964268825414071E-01    0.739881853904723830E+00   -0.113362024820860796E+03
    0.180933225154876709E+01    0.695526897907257080E+00   -0.206539257708355767E+00    0.836259489491370411E+00   -0.113283213712241519E+03
