    0.125135409832000732E+01    0.325067043304443359E-01   -0.766167285749710825E+00    0.558911760310202954E+00   -0.206494684185566626E+03   -0.690775511231546968E+01    1
    0.196190357208251953E+00    0.355409443378448486E+00   -0.848679200606794359E+00   -0.242084001065360344E+01   -0.190666952866005289E+03   -0.690875511231548245E+01    1
    0.188858377933502197E+01    0.227742195129394531E+00   -0.860326854713124867E+00    0.234960818406963728E+00   -0.183314569573334950E+03   -0.690975511231547301E+01    1
    0.184006989002227783E+01    0.510949492454528809E-01   -0.716736308932313992E+00    0.617685936892683696E+00   -0.180949400573828143E+03   -0.691075511231547601E+01    1
    0.734712481498718262E+00    0.337790846824645996E-01   -0.611939213506201840E+00    0.119589870335249801E+00   -0.178880032430655746E+03   -0.691175511231546658E+01    1
    0.337290763854980469E-02    0.600867867469787598E-01   -0.622286826393889769E+00   -0.390767009659536479E+00   -0.178309381339542256E+03   -0.691275511231547579E+01    1
    0.180719852447509766E+00    0.747752189636230469E-01   -0.648164494884774123E+00   -0.302829092632172225E+00   -0.177741261405021305E+03   -0.691375511231547435E+01    1
    0.148985922336578369E+01    0.147998094558715820E+00   -0.742977001153272698E+00    0.305307512009977244E+00   -0.171516558581144892E+03   -0.691475511231548357E+01    1
    0.172546243667602539E+01    0.274311304092407227E-01   -0.558113542486591507E+00    0.611104105639717732E+00   -0.165492429799766256E+03   -0.691575511231552209E+01    1
    0.261332392692565918E+00    0.742762982845306396E+00   -0.815177834288934311E+00    0.271201897703057145E-01   -0.164595875759512097E+03   -0.691675511231554463E+01    1
    0.653836607933044434E+00    0.151253342628479004E+00   -0.639972658626895008E+00   -0.270986043409264044E+01   -0.161148904472013271E+03   -0.691775511231549967E+01    1
    0.676936030387878418E+00    0.144141376018524170E+00   -0.618092023559885018E+00    0.477005953131308724E+00   -0.158414319662020802E+03   -0.691875511231549378E+01    1
    0.935517072677612305E+00    0.151643753051757812E+00   -0.630121301042327775E+00    0.150390005683925665E+01   -0.157500925219556024E+03   -0.691975511231551454E+01    1
    0.748966813087463379E+00    0.264382958412170410E+00   -0.674521211460565540E+00   -0.683176575309575651E+00   -0.157319518900779855E+03   -0.692075511231548113E+01    1
    0.712325811386108398E+00    0.734599232673645020E-01   -0.535777611297572065E+00   -0.712228186593649060E+00   -0.156042147834991226E+03   -0.692175511231547080E+01    1
    0.188908612728118896E+01    0.131858587265014648E-01   -0.401992139657358971E+00    0.145370095275675371E+01   -0.155347325593573004E+03   -0.692275511231549334E+01    1
