    0.122813045978546143E+00   -0.926980599010077788E+00    0.100948047725184931E+01   -0.248985747914942408E+03   -0.690775511231546968E+01    1
    0.326443433761596680E+00   -0.956505191691904844E+00    0.196051722072409756E+00   -0.230115504036263218E+03   -0.690875511231548245E+01    1
    0.719875097274780273E-01   -0.832433753171962221E+00   -0.660293115451971224E+00   -0.226987165200137156E+03   -0.690975511231547301E+01    1
    0.652974426746368408E+00   -0.979080017575743033E+00    0.678280657212490645E+00   -0.211610925882220215E+03   -0.691075511231547601E+01    1
    0.126073956489562988E+00   -0.707430862051411147E+00   -0.390382593340710182E+00   -0.182204438552102715E+03   -0.691175511231546658E+01    1
    0.656239986419677734E-01   -0.627132781119871696E+00    0.526618004930723305E+00   -0.177781443572018816E+03   -0.691275511231547579E+01    1
    0.105955004692077637E-01   -0.427870409752519332E+00   -0.160422857546808539E+01   -0.174029836612960622E+03   -0.691375511231547435E+01    1
    0.349793016910552979E+00   -0.760404953162921560E+00   -0.221964484772647186E+01   -0.173758991533032599E+03   -0.691475511231548357E+01    1
    0.321989715099334717E+00   -0.744553070194131195E+00    0.757513318617266007E+00   -0.172308783052857336E+03   -0.691575511231552209E+01    1
    0.122560501098632812E+00   -0.639308614077604198E+00   -0.285099219977457130E+00   -0.169832333458653864E+03   -0.691675511231554463E+01    1
    0.251966714859008789E-02   -0.201207558161158623E+00   -0.181817156714281114E+01   -0.168013533116167878E+03   -0.691775511231549967E+01    1
    0.185201644897460938E+00   -0.667161228628656788E+00   -0.401737399311013599E+00   -0.167972586607793858E+03   -0.691875511231549378E+01    1
    0.238161683082580566E-01   -0.469776559992041931E+00   -0.148288070879740741E+01   -0.167895064343242296E+03   -0.691975511231551454E+01    1
    0.631874799728393555E-02   -0.306848377259767824E+00   -0.873790147760874159E+00   -0.166080031895428817E+03   -0.692075511231548113E+01    1
    0.666460394859313965E-01   -0.557704530775235408E+00   -0.716985072473224738E+00   -0.165873054099000825E+03   -0.692175511231547080E+01    1
    0.830465257167816162E+00   -0.818611041047606292E+00   -0.661036122220974520E+00   -0.164173770116935088E+03   -0.692275511231549334E+01    1
